tid,song_hotttnesss,end_of_fade_in,mode,time_signature,bars_start,key,start_of_fade_out,year,duration,loudness,tempo,title,artist_name
TRBBKLD128F424ABF5,0.714047459514,0.339,1,4,[0.65969 1.94112 3.19936 4.45439 5.74942 7.03725 8.27627 9.5097 10.81113 12.10118 13.3511 14.54514 15.73518 17.02844 18.31549 19.61933 20.91198 22.20223 23.50127 24.78913 26.05621 27.33128 28.61675 29.89422 31.1565 32.42199 33.70345 35.00411 36.31275 37.61944 39.04979 40.286 41.56587 42.85043 44.10952 45.36781 46.6245 47.87879 49.13787 50.40495 51.67443 52.9551 54.22138 55.47807 56.73956 57.99886 59.25507 60.5118 61.7695 63.0282 64.29847 65.56635 66.84063 68.11319 69.38616 70.65331 71.92219 73.1629 74.4044 75.67068 76.93388 78.19626 79.44498 80.6946 81.91254 83.17642 84.4427 85.70948 86.97799 88.2404 89.49851 90.75608 92.02168 93.28236 94.55824 95.83314 97.11346 98.38825 99.66258 100.9247 102.18563 103.44026 104.69167 105.9479 107.21825 108.49374 109.76472 111.03187 112.30421 113.57418 114.83533 116.10181 117.37837 118.64186 119.8999 121.17567 122.45215 123.73381 125.00619 126.27648 127.54641 128.81543 130.09028 131.34912 132.60873 133.86611 135.12782 136.37645 137.62804 138.88275 140.13382 141.38137 142.62904 143.88135 145.13367 146.39508 147.66485 148.93444 150.21128 151.5332 152.81003 154.10295 155.33286 156.57983 157.83779 159.0784 160.35926 161.63932 162.91696 164.18092 165.42039 166.67136 167.96137 169.27202 170.54563 171.80154 173.07355 174.34456 175.56224 176.78034 178.02256 179.26317 180.50459 181.76372 183.02365 184.28415 185.52892 186.75518 188.02155 189.30483 190.5687 191.80339 193.04425 194.30239 195.61314 196.8857 198.15291 199.46731 200.77298 202.02704 203.27681 204.5221 205.76114 207.01273 208.30729 209.58121 210.8445 212.10822 213.37654 214.6457 215.9133 217.19083 218.46611 219.75044 221.03409 222.33087 223.60951 224.87012 226.13378 227.4223 228.70337 229.98171 231.24831 232.52534 233.81101 235.09407 236.38307 237.67446 238.96627 240.25647 241.54697 242.83826 244.11622 245.38913 246.64688 247.92874 249.22092 250.50856 251.78983 253.06686 254.34334 255.6221 256.89051 258.14924 259.41949 260.69765 262.00078 263.35584],4,261.416,0,270.73261,-8.6,189.288,No Quarter,Crowbar
TRBBMIF12903CA1EB0,0.619596042102,0.34,1,4,[0.91483 2.88758 4.83317 6.77331 8.72662 10.68206 12.63512 14.57766 16.52339 18.49694 20.47175 22.40438 24.33585 26.27303 28.21248 30.1488 32.07956 34.01069 35.93598 37.86058 39.7802 41.69586 43.61021 45.52067 47.43606 49.3555 51.27384 53.18593 55.07326 56.95997 58.87243 60.79114 62.70462 64.61725 66.52363 68.43114 70.36549 72.29925 74.23239 76.15018 78.06477 79.97079 81.86503 83.74187 85.60083 87.48171 89.37961 91.2947 93.20979 95.12046 97.03788 98.95532 100.87612 102.78758 104.70619 106.62731 108.54029 110.4583 112.36882 114.28537 116.2082 118.15495 120.10875 122.04624 123.97233 125.90315 127.83925 129.76663 131.69343 133.61669 135.54821 137.47471 139.36134 141.22101 143.10763 145.0099 146.9333 148.86654 150.79085 152.6997 154.59637],5,159.608,1972,159.60771,-9.079,124.714,Little Bit of Inner Air,Atomic Rooster
TRBBMLR128F1466822,0.70109712705,0.0,0,4,[0.23176 1.49479 2.74347 4.007 5.26496 6.51202 7.75874 9.01486 10.2701 11.52692 12.78306 14.03835 15.29215 16.54295 17.79805 19.05351 20.30396 21.557 22.80909 24.0641 25.34138 26.62107 27.91219 29.19997 30.49879 31.79294 33.07559 34.35836 35.64528 36.93672 38.22621 39.51677 40.80739 42.0959 43.38872 44.68773 45.98818 47.29762 48.60563 49.92664 51.23556 52.55373 53.87525 55.19597 56.503 57.81405 59.1251 60.44421 61.75768 63.04941 64.31861 65.56043 66.82964 68.12942 69.42593 70.73748 72.03288 73.31581 74.59547 75.87181 77.14971 78.42078 79.69664 80.97423 82.25025 83.53817 84.82214 86.10496 87.39096 88.67796 89.97019 91.25899 92.54799 93.83674 95.11801 96.39573 97.67089 98.94217 100.21589 101.48889 102.76824 104.05715 105.36793 106.68743 107.99745 109.2982 110.59134 111.87768 113.16722 114.45855 115.75838 117.05369 118.34314 119.63585 120.92395 122.21238 123.50356 124.8026 126.10137 127.41786 128.68202 129.95584 131.28001 132.60845 133.91492 135.20818 136.498 137.79255 139.07362 140.35951 141.65507 142.9458 144.23652 145.51759 146.80509 148.10787 149.41288 150.72119 152.02463 153.34111 154.65357 155.95843 157.25157 158.58335 159.89822 161.18895 162.49196 163.806 165.12605 166.44686 167.76272 169.07632 170.37877 171.67725 172.98557 174.29844 175.6153 176.93831 178.25558 179.57222 180.89281 182.22144 183.54552 184.87515 186.19794 187.53115 188.87715 190.29728 191.57547 192.8891 194.19422 195.48465 196.76529 198.03939 199.32737 200.60882 201.92417 203.50349],9,206.576,0,206.57587,-15.794,186.23,On Tomorrow,Captain Beefheart & The Magic Band
TRBBMPH128F1469775,nan,0.443,1,4,[1.36442 3.17302 4.99042 6.8051 8.62279 10.43809 12.25456 14.07037 15.88758 17.70136 19.52003 21.33722 23.14986 24.96525 26.78033 28.59933 30.41342 32.22913 34.04434 35.86021 37.67989 39.49628 41.31499 43.12776 44.9413 46.75581 48.57125 50.39013 52.20714 54.02271 55.84072 57.65514 59.47006 61.28394 63.09962 64.91774 66.73673 68.54578 70.35897 72.17627 73.99224 75.80901 77.62765 79.44744 81.26534 83.07884 84.8931 86.70965 88.52501 90.33999 92.15429 93.97097 95.79014 97.60522 99.41822 101.22936 103.04574 104.86012 106.67855 108.49748 110.31312 112.12271 113.93886 115.75506 117.57055 119.38463 121.20488 123.01946 124.83547 126.65219 128.47049 130.28534 132.10503 133.91625 135.73235 137.55358 139.36965 141.18492 142.99805 144.81551 146.62828 148.44912 150.26856 152.07733 153.89235 155.71403 157.52998 159.34277 161.16006 162.97256 164.78904 166.60218 168.41578 170.23378 172.0497 173.86989 175.68236 177.49948 179.31522 181.13105 182.94861 184.76367],0,187.623,1988,193.56689,-5.24,132.167,Seeing Is Believing,Mike And The Mechanics
TRBBMQN128EF35F995,0.787210098456,0.304,0,4,[0.67691 2.31563 3.96135 5.60076 7.24418 8.89033 10.53536 12.17463 13.82182 15.46199 17.10143 18.74395 20.38778 22.03267 23.68 25.32436 26.96653 28.61096 30.25571 31.89834 33.54275 35.18756 36.82542 38.46574 40.11058 41.75244 43.39711 45.04144 46.69306 48.34214 49.98418 51.61882 53.25159 54.8871 56.53366 58.18242 59.82757 61.47451 63.11938 64.76375 66.40058 68.04342 69.68666 71.32827 72.96994 74.61414 76.25902 77.90875 79.556 81.19819 82.8457 84.49133 86.13722 87.77492 89.41671 91.05959 92.70282 94.3412 95.97915 97.62264 99.27118 100.92055 102.56151 104.20607 105.84578 107.48877 109.13186 110.77768 112.42305 114.06437 115.71031 117.35845 118.99975 120.64026 122.27871 123.92128 125.56179 127.21277 128.86189 130.50426 132.14655 133.78511 135.41971 137.06183 138.71695 140.35953 141.99488 143.63591 145.28332 146.92796 148.56487 150.20679 151.85127 153.49237 155.12802 156.77412 158.42185 160.07142 161.7136 163.3554 165.0012 166.64653 168.29236 169.93803 171.57441 173.21389 174.85131 176.49078],10,176.135,2002,181.52444,-5.622,145.999,Through With You,Maroon 5
TRBBMXI128F428CCD1,nan,0.374,1,4,[1.23597 3.25338 5.28315 7.30498 9.35931 11.37346 13.46852 15.59684 17.59307 19.58439 21.58259 23.5668 25.54678 27.52676 29.50371 31.42531 33.34548 35.30178 37.22882 39.14891 41.05006 42.94152 44.79808 46.6252 48.42057 50.22549 51.97595 53.71895 55.46632 57.19533 58.91021 60.61462 62.33379 64.27717 66.29239 68.42069 70.54702 72.622 74.68679 76.76595 78.82446 80.86065 82.91818 84.97493 87.00513 89.02517 91.03344 93.02258 94.99385 96.91165 98.8673 100.80131 102.7126 104.61183 106.52131 108.42792 110.31006 112.14011 113.96752 115.7818 117.60851 119.77468 121.59298 123.33445 125.10461 126.97013 128.7434 130.55756 132.54089 134.54468 136.44589 138.42496 140.4045 142.38445 144.19845 146.02395 147.95277 149.96071 151.9642 153.94416 155.93314 157.93569 159.937 161.9309 163.92604 165.90634 167.89283 169.86078 171.81637 173.78184 175.75226 177.64235 179.43919 181.08171 183.05089 184.7643 186.73225 188.71009 190.70645 192.69597 194.45667 196.3562 198.30357 200.25094 202.20255 204.1766 206.14568 208.10602 210.07783 212.03109 213.81198 215.76234 217.72019 219.75037 221.74937 223.74837 225.73615 227.92286 230.31801 232.69248 235.05046 237.35334 239.63645 241.92933 244.20366 246.46479 248.6508 250.99114 253.01046 255.07298 257.20665 259.36198 261.39096 263.44982 265.514 267.55454 269.54613 271.53418 273.52216 275.50595 277.48833 279.46964 281.43198 283.40354 285.40937 287.37196 289.33239 291.2684 293.24545 295.17048 297.05892 299.00452 300.93246 302.83128 304.73441 306.63336 308.50511 310.34162 312.18935 314.08028 315.96529 317.8515 319.73608 321.63096 323.47704],8,327.378,1992,332.06812,-7.107,122.483,The Lost Name of God,Amorphis
TRBBOPV12903CFB50F,0.629768364996,0.305,1,4,[4.18287 6.64459 8.44619 12.67691 15.12849 17.11547 19.42791 21.66399 23.69071 25.93536 27.7543 29.74101 32.97731 35.57132 37.82478 40.17586 42.69102 44.98366 47.25231 49.80469 52.29681 54.41893 56.28317 58.41688 60.46966 62.27389 64.07198 65.87802 67.67877 69.43682 71.47137 74.10891 76.20528 78.0894 79.93629 81.76201 83.60217 85.44646 87.74842 90.00224 93.47932 95.51496 97.35365 99.25619 101.50902 103.51681 105.37683 107.61135 109.9176 112.55853 114.86901 117.40616 119.80122 122.05797 124.31221 126.31274 128.7019 130.96317 133.20335 135.49836 137.52625 139.44315 141.2611 143.07006 144.8843 146.85343 151.13385 152.88855 154.6894 156.49802 158.42579 160.50475 162.27341 164.06512 165.85859 167.60957 169.39623 171.19209],7,168.826,1991,177.81506,-9.54,114.047,Born To Be Together,The Ronettes
TRBBOUN128F425A4E6,0.574882891689,0.155,1,4,[0.1945 1.79142 3.39232 4.99132 6.59043 8.19042 9.79033 11.3983 12.99613 14.58899 16.19377 17.80931 19.40412 20.99284 22.58987 24.19926 25.79885 27.59502 29.19436 30.79252 32.39918 33.99911 35.59917 37.20068 38.80107 40.38876 41.99038 43.58953 45.1821 46.77988 48.3871 49.99217 51.59101 53.18784 54.78479 56.38133 57.976 59.57986 61.1889 62.79493 64.39531 65.98819 67.58406 69.18262 70.77992 72.378 73.9826 75.57935 77.17612 78.77864 80.3756 81.97209 83.56991 85.16501 86.76179 88.3685 89.97396 91.57419 93.17064 94.76938 96.36773 97.97293 99.57515 101.17465 102.77352 104.37132 105.97028 107.56765 109.167 110.76392 112.3675 113.96668 115.56947 117.16737 118.76892 120.45676 122.11564 123.70984 125.30403 126.89823 128.48923 130.07973 131.68254 133.27877 134.85894 136.45461 138.04849 139.65162 141.23988 142.82561 144.43651 146.04269 147.63662 149.22406 150.81557 152.38227 153.96175 155.56271 157.16731 158.76273 160.35997 161.95854 163.56176 165.16318 166.75801 168.35749 169.96015 171.56384 173.16767 174.76414 176.36182 177.95552 179.55783 181.15595 182.76025 184.35859 185.95936 187.55709 189.16117 190.76376 192.35648 193.95775 195.56573 197.16621 198.76813 200.36725 201.96752 203.56879 205.19067 206.8211],8,208.927,1993,215.09179,-10.612,150.112,Hopelessly,Rick Astley
TRBBQFV128F4252EFF,0.737850331973,0.0,1,4,[0.74119 1.72825 2.70942 3.69185 4.66805 5.66168 6.65032 7.63273 8.61266 9.59259 10.575 11.55742 12.54232 13.52846 14.51088 15.49453 16.50308 17.52697 18.52224 19.51752 20.5128 21.49997 22.48648 23.47414 24.46412 25.48828 26.58688 27.61659 28.61766 29.60629 30.59491 31.57732 32.56968 33.5608 34.55565 35.54428 36.53291 37.52775 38.52136 39.51703 40.52045 41.52401 42.52637 43.53296 44.53265 45.52196 46.51232 47.49428 48.48207 49.4685 50.45849 51.44973 52.44928 53.4446 54.4426 55.44233 56.44477 57.45587 58.45828 59.46465 60.45384 61.42687 62.38878 63.35325 64.33206 65.32225 66.31105 67.29852 68.29257 69.28024 70.27213 71.27454 72.28192 73.29054 74.29543 75.29411 76.29031 77.29645 78.30627 79.33127 80.33923 81.34605 82.34228 83.33945 84.32929 85.32027 86.31608 87.2977 88.29466 89.28232 90.28186 91.2792 92.27541 93.2803 94.27774 95.27643 96.27742 97.27468 98.26944 99.2667 100.25024 101.23253 102.21482 103.1996 104.18314 105.16821 106.15754 107.13928 108.09788 109.07892 110.07368 111.07302 112.0611 113.04989 114.03915 114.95155 115.86412 116.75335 117.87586 119.05754 120.24185 121.39398 122.41472 123.4018 124.38389 125.35849 126.34681 127.32914 128.32237 129.31028 130.30592 131.30338 132.30205 133.30479 134.29119 135.27683 136.26017 137.24475 138.23182 139.23089 140.2237 141.21352 142.20424 143.1945 144.17564 145.16521 146.15603 147.14809 148.13766 149.1185 150.09685 151.06848 152.04666 153.02245 153.99705 154.96417 155.95374 156.93832 157.93537 158.92619 159.917 160.90535 161.88748 162.87003 163.86209 164.8791 165.8986 166.94804 167.99497 169.00076 169.98284 170.97256 171.95927 172.94517 173.9473 174.94478 175.93562 176.86916 177.79632 178.79161 179.78435 180.77605 181.76929 182.76458 183.74079 184.70292 185.7039 186.69808 187.70098 188.70273 189.6996 190.6952 191.69048 192.68463 193.68026 194.67665 195.66867 196.65974 197.64615 198.6396 199.62668 200.61366 201.60019 202.58339 203.56665 204.55486 205.55203 206.54216 207.53908 208.53976 209.5338 210.52885 211.51989 212.50921 213.50021 214.48409 215.46602 216.45538 217.4438 218.43892 219.4272 220.41921 221.40531 222.3991 223.39364 224.38924 225.39024 226.38219 227.36858 228.35751 229.34763 230.33565 231.32937 232.31017],0,215.342,2008,236.19873,-15.967,241.818,Adrift,Jack Johnson
TRBBQJZ128F92C5AF2,0.494489517502,0.334,1,4,[0.87406 2.77969 4.68062 6.58094 8.48949 10.39214 12.29799 14.19629 16.10006 18.00171 19.89902 21.79975 23.7043 25.6051 27.50278 29.41252 31.32305 33.22992 35.12817 37.03186 38.93342 40.83509 42.73839 44.64363 46.54193 48.43588 50.33154 52.24282 54.15283 56.05363 57.95672 59.87198 61.78046 63.67892 65.58002 67.48064 69.3828 71.28694 73.18516 75.08792 76.99375 78.89017 80.7899 82.69852 84.60552 86.51365 88.41836 90.32148 92.21977 94.12614 96.02745 97.92488 99.82263 101.7268 103.63356 105.53299 107.43481 109.34485 111.25044 113.14672 115.05134 116.95027 118.84919 120.75038 122.65772 124.55519 126.45188 128.35821 130.26704 132.17462 134.05602 135.96956 137.88309 139.77486 141.6735 143.58451 145.48677 147.38543 149.29245 151.20783 153.12126 155.02301 156.92163 158.8206 160.72468 162.62516 164.52373 166.42367 168.32937 170.23388 172.13155 174.02677 175.92974 177.83306 179.73449 181.64125 183.54589 185.44337 187.34932 189.25627 191.16543 193.07166 194.97504 196.87055 198.76561 200.67203 202.58058 204.47969 206.37536 208.28341 210.18534 212.09266 213.99332 215.89992 217.80241 219.69919 221.59659 223.50534 225.40532 227.31089 229.21597 231.11686 233.0196 234.91856 236.82314 238.73486 240.64935 242.54906 244.44815 246.3447 248.24346 250.14561 252.0491 253.95708 255.8643 257.76443 259.66303 261.56198 263.46729 265.37863 267.2813 269.18366 271.09699],7,269.526,1992,280.65914,-6.033,126.1,Fools Like You,Blue Rodeo
TRBBQPP128F92EE611,nan,1.071,0,4,[0.48861 2.16229 3.81558 5.46028 7.10239 8.7511 10.39921 12.03849 13.66341 15.2796 16.89791 18.52963 20.16179 21.79153 23.42274 25.049 26.67471 28.30277 29.92386 31.53761 33.15342 34.76769 36.3803 37.9945 39.61094 41.22544 42.83558 44.44544 46.05777 47.666 49.28081 50.89736 52.51824 54.14145 55.76422 57.37585 58.99285 60.60982 62.21387 63.81943 65.42518 67.03065 68.64026 70.24978 71.86053 73.47593 75.09265 76.71482 78.32434 79.93142 81.53416 83.13612 84.73957 86.3496 87.96868 89.58541 91.2017 92.81922 94.43672 96.06069 97.67817 99.28889 100.89691 102.50874 104.11763 105.72611 107.33849 108.94592 110.55476 112.15953 113.76282 115.35882 116.95027 118.5358 120.13282 121.73943 123.3416 124.94579 126.55223 128.15595 129.76285 131.36639 132.97654 134.58062 136.18693 137.79572 139.40594 141.01792 142.62567 144.23419 145.85045 147.46976 149.08856 150.69607 152.30341 153.91248 155.52643 157.13501 158.74449 160.3535 161.96241 163.57071 165.17724 166.77351 168.36124 169.94475 171.54174 173.15275 174.75619 176.35893 177.96117 179.5686 181.17449 182.7811 184.38736 185.99295 187.59689 189.20535 190.81494 192.42744 194.03478 195.64177 197.251 198.86424 200.46875 202.07136 203.67789 205.28063 206.88832 208.49993 210.11719 211.74324 213.36778 214.98519 216.60199 218.2234 219.84347 221.46349 223.08301 224.69655 226.30537 227.9163 229.53113 231.14866 232.76787 234.39022 236.01827 237.63875 239.25619 240.86963 242.49857 244.12848 245.74678 247.35914 248.97027 250.58841 252.2053 253.82369 255.43628 257.04446 258.65372 260.26546 261.87884 263.49 265.09594 266.70444 268.3092 269.91007 271.48911 273.07902 274.67605 276.28943 277.90038 279.51728 281.13578 282.7597 284.37998 286.0044 287.62573 289.2563 290.87524 292.49642 294.11911 295.73911 297.35551 298.96172 300.57016 302.18068 303.79526 305.40995 307.03755 308.66326 310.2897 311.91165 313.5327 315.15782],4,308.117,2007,320.15628,-8.959,148.684,Three Little Birds,Bob Marley & The Wailers
TRBBTUD128F42A10A3,0.620458374076,0.096,0,3,[0.6921 2.3123 3.90396 5.49265 7.08154 8.62423 10.1733 11.71472 13.25701 14.82014 16.47632 18.08017 19.71338 21.33644 22.95004 24.55555 26.17741 27.80346 29.43853 31.12698 32.82104 34.44617 35.99689 37.52526 39.05386 40.66294 42.3483 44.04621 45.75095 47.29872 48.87462 50.50675 52.05207 53.61908 55.20267 56.8909 60.16243 61.48267 63.14065 64.87737 66.62227 68.34769 70.04745 71.705 73.18782 74.71529 76.25934 77.80211 79.36656 80.90551 82.4419 83.96299 85.49428 87.03195 88.54411 90.19807 91.81536 93.6764 95.4679 97.16195 98.83165 100.52605 102.26733 103.8953 105.41777 106.96793 108.51172 110.04192 111.54693 113.04868 114.55129 116.0353 117.52539 119.02512 120.47514 121.95943 123.45029 124.94801 126.45273 127.95906 129.48948 131.04562 132.57268 133.95502 135.34132 136.83195 138.31886 139.8071 141.26563 142.54046 143.95361 145.42826 146.88236 148.3737 149.85062 151.32556 152.81266 154.45417 155.98071 157.37397 158.54193 159.95431 161.55838 163.16966 164.65824 166.15623 167.71864 169.25559 170.7699 172.26313 173.77686 175.28673 176.81315 178.32944 179.85107 181.33137 182.80139 184.31885 185.86523 187.37706 188.91061 190.43203 191.9458 193.46779 195.00729 196.56049 198.15575 199.76414 201.37169],6,203.767,2002,206.44526,-4.46,114.929,Here And Beyond,Behemoth
TRBBUCK128F42AFAD6,nan,0.34,1,4,[0.08733 2.33293 4.59601 6.83127 9.29985 11.55884 13.80088 16.04004 18.28627 20.52406 22.76515 25.01124 27.25805 29.49656 31.7393 33.97846 36.21694 38.45822 40.70103 42.94657 45.19211 47.43549 49.67323 51.91728 54.16057 56.40709 58.64638 60.88349 63.13146 65.37195 67.61378 69.85921 72.10362 74.3396 76.58475 78.82643 81.06704 83.31326 85.55286 87.80132 90.04187 92.28803 94.52295 96.76363 99.00803 101.25441 103.49787 105.73827 107.97899 110.22272 112.47076 114.71272 116.95322 119.19372 121.43562 123.68175 125.92019 128.16069 130.4088 132.64643 134.89693 137.13743 139.37793 141.61843 143.85892 146.0996 148.34584 150.58493 152.82824 155.07058 157.31525 159.55648 161.8026 164.04329 166.28473 168.5273 170.77144 173.01194 175.25582 177.49491 179.73963 181.98013 184.23468 186.48221 188.71136 190.95338 193.19764 195.43855 197.67934 199.92172 202.17084 204.41336 206.65281 208.89343 211.13157 213.37426 215.61962 217.86127 220.10889 222.3537 224.59132 226.83485 229.0768 231.31327 233.55703 235.79762 238.0442 240.29327 242.53812 244.77313 247.01658 249.2544 251.49504 253.73848 255.98624 258.23383 260.47011 262.70934 264.93637 267.08324 269.32247 271.66064 273.91853 276.16896 278.4095 280.65422 282.90018 285.14331 287.38846 289.62835 291.87528 294.12553 296.37501 298.60987 300.82379 303.07971 305.42764 307.74236 309.98921 312.23547 314.47649 316.70968 318.97733 321.22567 323.49916 325.78728 328.03034 330.15048 332.41313 334.66034 336.89812 339.1381 341.38109 343.62953 345.87574 348.11835 350.35608 352.59801 354.84247 357.08204 359.32594 361.57021 363.81252 366.05365 368.2946 370.53889 372.78229 375.02891 377.26828 379.5176 381.76229 384.00315 386.24356 388.48429 390.72497 392.96642],6,394.356,1991,397.5571,-8.74,107.022,Death Blow,Kool Moe Dee
TRBBVBM128F4276D82,0.60524622897,0.0,1,4,[0.33413 2.59457 4.84922 7.09485 9.31834 11.48975 13.63787 15.76846 17.88088 19.9838 22.08736 24.193 26.29345 28.39687 30.49902 32.60508 34.70944 36.81432 38.91792 41.10245 43.23693 45.36186 47.46774 49.55424 51.6409 53.74461 55.85115 57.94891 60.04265 62.13967 64.2375 66.32583 68.40559 70.48983 72.57293 74.64729 76.70196 78.76424 80.83398 82.90536 84.97329 87.04487 89.12281 91.19526 93.26136 95.3264 97.38416 99.44105 101.49108 103.53771 105.58989 107.61549 109.59874 111.68901 113.79348 115.89275 117.97471 120.0575 122.14844 124.23811 126.32045 128.41483 130.52381 132.62968 134.72251 136.79254 138.86187 140.93481 143.01721 145.09124 147.16357 149.25325 151.34185 153.40659 155.46977 157.53791 159.59376 161.64316 163.67655 165.72261 167.76964 169.82449 171.86915 173.91373 175.95721 177.99945 180.03233 182.05616 184.06023 186.05663 188.0542 190.0567 192.06095 194.05138 196.00725 198.07419 200.09873 202.1626 204.24242 206.30802 208.37845 210.42646 212.45004 214.46498 216.48133 218.49689 220.50494 222.50893 224.51782 226.52369 228.51065 230.49666 232.47213 234.47106 236.46823 238.46326 240.46716 242.46501 244.44816 246.41571 248.39882 250.38437 252.36864 254.35145 256.34344 258.32628 260.30292 262.28233 264.25963 266.22492 268.19292],6,266.315,1991,274.70322,-15.838,116.239,I Don't Know,Teenage Fanclub
